Total_Active_Power,Total_Reac_Power
787.7994,61.34045613
766.8916309,55.67921721
784.2047099,69.93932446
832.4363185,60.22003566
925.8948463,123.611262
1268.578631,218.5463828
1500.386839,296.1090841
1632.686071,330.4747406
1689.978671,374.7265345
1677.345951,384.6422085
1847.518873,455.7936447
1818.257404,421.000691
1741.601012,361.8206179
1638.880974,385.1756563
1591.006588,352.1537268
1579.459793,315.2598532
1522.122571,280.6224519
1409.378554,287.1096986
1356.514236,276.8952825
1329.296636,255.1051367
1327.1623,279.0647997
1240.118309,219.6886817
1019.090705,157.9481943
927.656398,111.5549458
858.5694141,79.93751308
827.8532261,93.48699109
854.2791098,113.7112614
896.3361837,95.84826253
996.6218841,147.3522186
1187.381595,226.390052
1441.931524,368.5121823
1515.26362,335.659326
1656.2487,408.1275976
1667.168067,444.8330101
1760.469079,425.9823651
1717.601899,454.50949
1740.892469,463.73791
1711.135775,422.9904132
1590.013798,310.9521157
1641.517852,363.1289277
1616.834456,350.0968548
1564.651421,349.5470133
1506.613265,311.0946005
1491.783606,293.6609005
1477.648452,276.6987975
1366.853102,283.5476716
1191.185982,204.3082757
1037.949885,148.9491735
968.7487959,127.9779125
935.3568668,117.3260059
956.1064918,135.3878184
1024.123377,141.2513546
1152.343621,194.0510832
1438.464955,325.475101
1719.393274,370.5158988
2020.863197,418.3953079
2093.596574,513.6754869
2211.81011,463.7596486
2336.844373,658.4350229
2202.84225,564.4643513
2268.324511,517.6660756
2272.294962,559.1180962
2316.359321,595.6546347
2362.73903,603.2378283
2415.691582,623.3421883
2391.86371,574.9659377
2317.505915,600.7919627
2145.216078,537.1349985
2148.873043,567.0754306
1848.302044,478.803745
1521.448728,323.9970312
1303.083949,239.9299644
1173.661512,203.7574836
1082.99503,163.1612494
1062.903071,159.9964529
1053.134685,155.0177027
1136.868148,198.8271499
1402.421875,245.4993596
1776.075541,421.7397846
1944.078459,453.747976
1999.029439,459.3724777
2152.172547,568.492733
2283.971778,641.0768652
2422.741264,691.0477058
2481.658403,703.1760197
2485.686374,689.1998555
2386.813521,572.8313212
2402.184462,595.9284282
2302.15463,562.2540461
2070.080284,501.5880194
1993.138904,471.7166011
1950.878353,405.5270636
1780.710601,392.9011736
1495.679501,300.9661312
1236.846804,233.2679645
1081.830807,181.1481532
1011.573761,146.7138609
968.115469,119.0264793
956.1848915,122.3048579
955.5466591,120.977437
1112.587425,160.2745186
1350.011037,224.2243697
1660.390244,432.0887236
1816.793866,439.3701297
1938.865124,430.8502312
2010.665622,509.712708
2134.189492,531.8970738
2188.592318,547.027425
2257.661,581.2017057
2173.549851,547.5869447
2223.649569,554.5740011
2308.736492,543.2220487
2003.897037,479.5662082
1790.173447,394.9917367
1613.887099,350.9527762
1552.615319,282.3532707
1478.649499,302.6555728
1301.858244,262.0602278
1088.134732,143.568327
949.829198,101.1662971
883.9063543,90.97643163
866.2994484,59.4309527
837.9254067,88.75955176
874.8900966,95.36975695
900.3409596,94.03152547
1007.33335,138.1702739
1183.464736,170.5252435
1429.959965,265.0896731
1531.559091,261.4992551
1656.148281,315.7253404
1686.061664,349.4227312
1619.976191,308.2421362
1623.005596,304.7804014
1622.893597,315.1758514
1729.960213,379.0401111
1760.524846,333.804545
1846.945817,393.589883
1800.555775,388.3715365
1681.430196,341.67229
1556.795864,288.846899
1514.388633,290.2319003
1325.133583,257.1246573
1152.705137,194.3951923
996.5075542,135.0215436
912.062275,89.95098749
859.9654522,74.00711898
869.0469216,88.42710762
844.5248559,81.2955461
876.0860192,91.52856822
967.5747833,118.5956984
1161.310033,167.0678438
1403.921991,220.211751
1632.9269,316.1151752
1792.105566,388.2398836
1953.651559,437.7368079
1969.865304,438.9141738
2076.473259,487.4291971
2053.233856,443.1469086
2193.547944,537.1821508
2213.948428,560.6825142
2315.261654,577.8461753
2231.419409,578.2567387
2117.461026,512.2497702
1989.672348,455.6344687
1885.071814,436.4070312
1666.800244,358.1057903
1432.443305,282.5671446
1201.834536,205.0158347
1049.434446,146.5988692
964.1668748,126.2951524
941.7650753,126.7590686
965.5804066,123.5775082
1042.076699,153.2512214
1282.140642,246.6759021
1563.194037,354.3913784
1876.842085,433.8730336
2011.437407,480.610794
2212.813976,521.7926158
2334.563058,562.7402399
2431.214638,643.5862597
2571.818217,774.3099248
2456.665081,674.6983649
2480.246779,670.9885374
2529.133612,702.0228219
2516.131302,688.8192883
2434.852083,667.1517468
2277.715098,638.3738359
2071.129827,524.8429911
1979.750268,490.1231003
1808.188731,415.0314482
1601.246691,361.985722
1372.63753,279.2964462
1241.791582,220.9514644
1146.1552,208.1534382
1093.091612,178.6243735
1062.677767,156.3645218
1049.854602,122.9410089
1120.422279,198.3095732
1263.68046,241.0307975
1452.547233,317.5134449
1676.670715,364.3907421
1823.247381,463.6323888
1983.993325,511.8067235
2160.602072,627.5879039
2307.0702,621.9068423
2370.520402,656.5186567
2508.058655,690.5368545
2522.159036,672.8658322
2645.969165,733.5130622
2672.305417,754.1805025
2525.381217,687.8090357
2288.74592,624.1236682
2107.245054,532.5117893
1851.804606,448.4942007
1702.71898,409.9278933
1458.809114,319.1643017
1285.0563,221.7236162
1183.601134,207.9619465
1123.799285,180.7216706
1123.341279,181.5635187
1215.805399,201.2307932
1491.276097,303.9815765
1851.489229,438.5381783
2167.074653,559.6856737
2353.826644,662.867708
2674.640673,798.2516047
2743.963679,809.3358747
2974.624815,844.7992261
3107.925713,886.7430451
3168.567168,959.1448758
3190.057989,928.3484923
3234.492558,875.3592462
3240.867292,904.2834993
3113.002176,919.5540072
2938.385259,794.8519502
2737.053817,758.3108339
2631.57243,697.237766
2245.363304,552.1125058
1864.613613,441.7408948
1582.179538,347.2887334
1421.253715,284.5301864
1341.819664,234.2086197
1287.667195,226.6933805
1291.695758,234.3798858
1369.934412,285.8570441
1596.833545,379.7462156
1986.062055,459.278426
2257.41974,677.6120625
2438.209192,700.4564781
2668.78143,708.6395569
2853.033718,909.6953585
3040.659264,1025.278804
3204.607214,1062.798582
3215.943389,988.5843318
3228.618707,970.3041678
3364.523742,1020.010352
3284.506672,1006.811212
3191.614678,974.7882416
3058.517481,927.7050938
2908.763497,835.7957652
2689.614021,787.0400737
2432.121729,653.1739115
2095.430618,512.7818276
1819.404969,435.0873717
1603.443464,340.6403038
1442.475918,317.1700936
1307.592268,245.4955558
1249.283321,217.5713927
1298.650532,249.2614645
1573.188165,320.8017462
2023.600265,485.7104199
2316.722079,590.674121
2373.148289,625.1560262
2510.573576,624.7287707
2622.523154,745.2583841
2784.151819,831.2442259
2896.515073,830.6223224
2781.711481,810.1269453
2827.162291,798.1644318
2859.733418,770.1067849
2743.486663,718.9554723
2638.648538,727.9290098
2491.624225,687.943268
2300.605764,599.4908159
2192.723614,578.105516
1870.638699,432.5914289
1584.380992,377.4334912
1336.380485,251.7884613
1161.038125,183.6857941
1030.965867,151.0783749
995.2385108,124.1783259
970.2670973,130.953897
995.3615801,149.7976602
1083.74748,163.3354069
1262.084884,207.0032824
1567.606156,286.2406535
1819.441366,392.2739863
1913.836465,395.6329319
2041.051141,434.5094388
2155.562896,476.7265318
2287.612637,580.5522092
2372.9211,580.1682948
2538.939761,684.8853297
2641.74982,682.1158694
2676.435087,692.3264711
2569.42391,686.1898309
2404.973993,603.1275626
2180.336136,557.230978
2057.671633,505.3332805
1775.020779,408.1939239
1513.539293,317.8399709
1321.11568,255.863464
1136.212458,171.1475676
1045.664419,130.8763842
976.224724,126.2065368
927.8985575,114.6365853
938.1167963,98.4878178
1015.255284,129.0534955
1211.360822,198.9849909
1477.773461,242.3303484
1730.134342,329.714865
1977.483914,406.8070833
2149.80185,525.2385744
2330.912578,615.5683207
2498.506035,655.5354286
2622.248381,741.0145773
2742.770721,747.2275425
2855.919659,767.590788
2979.835311,764.3070363
2934.262041,843.6497295
2889.230659,801.3089141
2815.231765,794.548111
2674.563554,728.6340704
2377.150235,641.7589902
2082.598724,535.433565
1771.789797,415.8597495
1576.123314,366.4647892
1399.001207,303.0286055
1305.216162,244.5309483
1309.349191,254.4943707
1358.799902,241.7593875
1682.577606,351.3023422
2027.835723,552.6198029
2227.987697,572.5456575
2382.431459,689.5543646
2488.034081,767.9475633
2518.656685,719.9763289
2567.762002,739.9577615
2639.840585,726.3949852
2559.971564,742.9624912
2425.463618,685.7651781
2464.99468,608.7162136
2541.553936,692.4548959
2481.141533,609.2236337
2336.006089,594.8137464
2206.959898,569.7113587
2056.443915,517.236064
1814.904346,439.7603474
1505.128186,313.2901889
1285.925811,247.3099711
1164.319293,192.4240788
1099.469317,159.280718
1073.617692,177.7489772
1127.784705,166.8650001
1238.15486,208.6231687
1453.866821,299.473767
1737.538089,474.0024649
1874.158948,439.4733238
1973.182271,521.2439547
2149.562622,583.7585549
2192.50326,608.5386731
2416.794942,628.9641275
2573.770488,811.9605164
2624.165583,752.3337679
2676.022924,817.9934524
2844.717487,829.0016708
2963.093251,868.5910672
2961.066966,862.8554527
2857.614869,853.5502722
2709.077849,754.4284459
2510.034856,689.1359986
2233.957778,577.1810171
1910.662386,457.9850605
1703.052398,400.599861
1628.337643,375.3331171
1532.220588,332.8084125
1459.154096,283.7928154
1455.409365,334.7895005
1517.899747,330.5872081
1879.163068,477.5810033
2213.898943,623.2576755
2472.734547,627.6282003
2737.74246,772.6509654
3012.995935,844.2902938
3243.757469,876.8650025
3362.216729,1013.83905
3589.232984,1106.005604
3479.120033,1174.721616
3301.670674,1027.737277
3130.869871,924.0811933
3023.764333,865.9606446
2829.278311,759.8679715
2592.980977,747.0900692
2514.577302,655.454638
2434.192265,645.7389171
2063.084356,537.9656037
1711.394687,382.4844087
1429.197117,282.5625168
1280.89581,243.3441193
1168.54102,180.9195947
1115.021062,188.4805664
1106.050553,171.4767699
1197.730419,203.2454164
1508.612772,305.7039101
1736.284,438.670402
1974.186338,521.9693931
2075.128067,515.6562083
2187.423717,483.1988834
2432.944324,679.3706044
2487.681554,710.7503453
2564.594233,744.4503003
2521.65324,704.7113946
2544.849919,647.3532901
2606.079963,679.9318336
2632.328768,663.0349495
2413.847891,665.1707189
2267.873656,558.8380395
2058.173021,505.9798572
1918.882078,423.746027
1582.109335,365.8385674
1367.517157,262.6569366
1152.828782,184.3699947
1041.573951,136.6449206
970.4069755,117.506685
952.4470625,114.218711
981.2861526,128.2300406
1089.606294,180.0061426
1374.157279,300.1051537
1690.43825,394.9282138
1839.61663,414.8616113
1920.395428,508.0699736
2045.007363,551.0031745
2207.307783,558.3898669
2344.710695,653.0627248
2339.281749,565.4460185
2332.412326,673.8938809
2430.865772,675.7689066
2585.671902,638.0635927
2514.696166,603.2398001
2430.044395,619.0613276
2290.200877,580.3271141
2134.75884,532.8564382
2012.800399,458.8126308
1735.928822,403.9950225
1477.672488,294.5662102
1255.633327,200.641885
1109.524874,173.1879923
1035.516731,141.7176053
1006.116765,120.6761675
973.1256065,112.3873471
994.7644768,114.9335992
1098.803314,159.5969689
1332.906017,250.4518828
1683.862858,357.2077694
1919.643354,422.1998344
2149.185283,485.9981235
2393.943207,585.06599
2488.174159,647.2150892
2619.611244,728.5017566
2798.678802,719.5023739
2952.903111,808.3788757
3109.274341,808.8947232
3141.176065,887.7623174
3009.215485,877.2257832
2887.772866,789.2603896
2732.484852,794.4203192
2547.871064,708.0162637
2287.482983,602.1206821
1958.626922,461.7979213
1692.845741,385.0632414
1457.882546,290.0175701
1327.967666,243.1396051
1244.066013,199.7122481
1192.801411,222.1576172
1169.310091,195.8067693
1227.077483,202.0279456
1455.113708,255.5907781
1756.153548,347.8857294
2001.656517,416.6309309
2199.220216,549.7712493
2394.849897,632.3257453
2490.611545,644.2217927
2565.45844,700.4104274
2646.469624,727.9879104
2740.133484,733.2152206
2830.7989,752.5945273
2951.925678,792.2851292
2888.88234,801.1442916
2795.067031,748.1470817
2622.061003,707.9829541
2433.408811,640.5233874
2085.12103,545.34744
1754.763605,388.4418379
1438.657231,300.4091556
1271.353855,228.2859358
1216.349385,202.5940319
1159.992001,195.3685365
1163.912322,189.4286425
1241.803663,222.1259106
1652.856983,356.1939413
1941.750794,477.4136946
2217.083412,582.7047036
2363.974469,599.2395224
2515.10211,692.2102967
2791.240616,880.3661563
3036.294445,891.6518292
3196.050211,978.4844702
3250.974999,1018.140538
3380.983493,944.287699
3427.738984,993.6642762
3436.66771,1036.429408
3241.539557,1012.101966
3061.248738,891.514363
2873.809396,853.3953731
2810.593719,832.7952985
2457.728803,668.1112165
2138.457815,552.8248895
1892.453345,461.3611933
1724.33634,420.9849822
1584.710896,344.9994478
1516.860747,291.0608551
1517.25194,286.67574
1564.162944,354.0273857
1822.291165,460.8332463
2249.229571,609.2446374
2444.845268,746.3445013
2518.533178,727.1679026
2823.022565,926.4983155
3024.47258,951.3668612
3156.484257,982.9418501
3370.216791,1078.626398
3298.553653,1142.828146
3094.405811,990.8995878
3238.417564,961.3109514
3198.084755,946.3293542
3131.785196,912.7070845
2977.116833,876.7680889
2767.86434,832.4827182
2607.029031,740.111624
2182.591026,561.0259564
1903.386864,471.3990269
1668.569115,355.5669887
1535.517402,312.935432
1421.241091,265.1795949
1359.425119,258.8688744
1366.857259,264.3564018
1455.686756,316.7039789
1780.490283,397.4728022
2068.804462,525.7251058
2290.505484,608.9774133
2397.708839,635.871779
2687.602209,759.5236393
2956.198243,760.3017957
3220.688172,975.3956684
3475.078343,1020.57945
3415.415792,998.5207965
3334.205672,1060.363422
3165.010475,834.2561546
3022.142605,885.0679564
2827.686669,795.0865794
2669.286581,786.4170347
2579.266861,699.0554001
2495.05332,670.1623435
2127.788528,534.7736306
1853.249732,433.3715989
1728.451301,389.5272288
1649.901086,374.8385316
1528.25631,338.5588672
1478.728593,287.6281458
1476.318869,271.0567156
1506.850493,309.6090516
1707.218236,418.0999703
2157.85692,586.779588
2477.349803,635.0304701
2554.581857,775.0714375
2524.305351,633.5101498
2715.50081,738.3359531
3000.788272,867.7947311
3248.44271,951.9165346
3324.468616,924.0918086
3486.092422,1016.337897
3435.313825,1018.554234
3336.482336,972.4123835
3102.052991,910.8026143
2955.376095,898.5132158
2801.185434,733.0009446
2649.988332,708.0630093
2239.916548,628.5710939
1936.918059,503.606638
1694.696787,383.144871
1555.331396,369.8144558
1455.873247,303.5593821
1385.303306,275.6404268
1409.800268,269.0876729
1515.799834,297.2783389
1723.278126,413.3640486
2039.506843,530.3205091
2260.961357,624.2000762
2289.123172,622.1926119
2415.623159,619.3708648
2546.001326,689.1304076
2472.948633,714.895407
2388.757602,682.6738968
2433.439185,610.1289841
2298.19029,590.495809
2325.948345,573.5855479
2283.613098,517.8786626
2238.575881,554.5474518
2089.488729,486.8691716
1975.527313,482.452793
1932.226001,426.38472
1720.04717,382.9400438
1478.286437,304.1969428
1350.545265,276.2259
1261.66419,246.4910262
1156.065271,193.6644897
1115.928784,166.5611018
1102.007208,178.9380042
1122.938225,161.6203723
1206.039492,201.7507413
1444.369761,305.9105554
1801.933991,367.4438734
1911.212435,388.5692922
1996.44164,462.2209861
2179.995265,514.7291655
2295.936612,580.5430403
2410.619459,608.4971266
2605.278881,677.1641417
2651.984206,660.4918218
2748.634101,742.5170334
2776.625145,804.963323
2657.769469,719.4301362
2485.346724,648.9309009
2353.497852,568.0919161
2238.448258,566.538066
1929.562396,493.4350033
1640.856807,336.5028111
1409.970212,292.1849292
1292.862955,230.9419318
1181.940845,219.0115649
1136.80554,182.8042829
1123.87874,174.6237694
1072.369892,173.7245244
1155.969669,183.9250134
1376.795301,232.9541201
1722.437171,355.6393929
1905.46097,396.2067298
2020.54725,462.2309716
2226.798817,534.4661663
2319.364646,553.9233853
2354.359309,562.5471795
2438.3123,624.4549668
2434.068765,617.5360176
2490.30698,640.0786187
2451.146895,604.6755447
2320.506117,583.0398498
2198.82431,559.9499292
2149.166213,459.0492888
2023.062505,461.5795302
1725.97588,383.5692858
1413.031223,292.1768858
1199.998646,198.4267638
1049.025334,172.9848406
978.0729822,122.3393833
960.4099401,123.282259
992.6825253,147.9638982
1061.131043,174.6927582
1361.152018,268.1242761
1573.863348,350.6404762
1858.732623,464.4771745
1983.191362,452.8289798
2092.094691,548.3545211
2223.900835,590.0801921
2413.401418,716.9557754
2470.300491,721.0190987
2466.189479,655.7872325
2605.260722,702.9821541
2792.61345,796.3576078
2815.888471,855.3053447
2772.700507,927.3155697
2653.098363,752.9292443
2507.190473,731.1965058
2380.147502,678.425699
2057.024731,504.0998387
1696.799958,411.4315085
1489.299467,288.2438915
1318.989516,257.439735
1250.073827,211.44039
1183.876623,228.6793417
1184.738529,218.2363481
1332.377199,261.6992809
1548.538857,368.646042
1760.22794,491.2337162
1904.956084,543.931179
2088.174969,530.8278835
2241.911475,657.5483975
2536.252981,746.8430615
2648.528837,767.8955419
2731.372336,877.4389676
2878.237827,899.1791605
2981.70018,890.6594148
3105.998479,959.1530798
3062.330462,889.1581578
2912.262714,882.9964924
2729.147051,774.3472354
2567.516289,731.8554334
2443.066604,691.4736962
2160.348966,539.3086651
1882.346427,473.0300739
1677.161301,367.5366824
1572.21316,362.2462573
1485.253662,290.5033434
1470.693696,330.6965668
1438.008645,306.7222035
1485.038098,319.6699688
1692.925733,404.5808482
1954.925188,516.8892266
2104.542079,544.5759631
2192.032069,592.6676658
2260.91148,559.8393276
2282.566416,562.6053273
2429.546343,659.9121152
2288.798887,614.4309355
2367.716344,636.7900146
2516.874537,682.7244683
2623.172045,720.923122
2715.156248,767.7116693
2561.544091,658.9219123
2436.392644,682.005046
2324.821392,631.8688881
2228.226264,594.6489307
1870.276671,432.8795574
1554.639378,328.8248437
1347.364275,241.5493419
1221.731929,211.2485915
1124.517756,194.7480504
1086.995628,154.3884498
1055.609003,159.0750633
1124.115298,191.8127566
1322.913433,227.6508132
1600.448938,363.1163641
1909.296453,403.0133745
2050.683414,486.8650377
2236.486302,594.1153469
2503.331399,722.4334054
2584.514022,662.7077686
2722.866148,744.8444663
2794.022596,866.4269703
2815.447803,807.5533432
2902.243277,783.8466938
2885.421708,767.7011506
2775.666385,772.1084264
2548.873212,732.2486427
2341.613957,609.833081
2206.576894,587.7257471
1862.735214,444.1364161
1573.333636,351.7377992
1364.509842,273.49516
1232.922887,219.4230983
1162.337786,185.1549581
1105.598617,164.136896
1120.086527,167.6565153
1215.085463,221.7258196
1337.493481,251.6782004
1629.745851,347.5094697
1927.358417,496.6614573
2048.345796,478.1253668
2278.894511,602.1470506
2397.471083,613.0233804
2503.195678,705.4111354
2632.693903,774.427369
2666.103842,712.2210538
2762.155892,745.1303684
2897.031536,800.5200075
2790.120435,756.1665179
2617.535095,718.2027161
2395.19656,681.1327581
2200.35243,562.3609745
2069.978392,489.5565626
1768.496239,372.0107654
1479.3544,309.922365
1281.811403,246.0237508
1178.965906,192.8114789
1067.167216,156.7323956
998.0145188,143.7603739
998.2023269,103.2142609
1008.591995,139.3162452
1093.648937,165.9056134
1274.262638,224.4556128
1540.565131,283.0924381
1753.09605,339.1213727
1913.980666,416.647413
2101.632022,478.2548073
2177.663524,483.294576
2232.617851,522.7638191
2343.61352,608.7958541
2454.167248,622.3556325
2469.119374,612.4838382
2475.030951,676.1438369
2376.59218,629.6216491
2199.857658,531.3931603
2050.726793,494.6401378
1947.247806,448.3763051
1673.722554,371.9806734
1387.254012,258.9832154
1215.975233,201.3121893
1067.959771,147.3772168
1022.778942,129.6395577
992.2073828,104.8545946
953.8029996,112.0478925
961.4620894,105.6258749
1032.55996,132.6970895
1196.003044,192.5067602
1472.955253,279.7155714
1631.672051,318.6270909
1833.156272,379.7695672
2037.598496,445.9335383
2173.193401,516.0460337
2207.340931,551.6339959
2238.123273,535.7092853
2313.595381,539.1930872
2371.922498,567.490475
2545.477972,644.2643807
2447.810504,664.5399629
2354.374819,645.1806969
2154.013978,520.7217284
2035.87709,518.9989017
1712.551546,398.6114374
1412.29335,286.2005857
1188.65459,203.5958533
1076.508792,161.2614527
1009.778512,148.6602693
976.4482615,110.8250569
1019.242633,145.2490352
1118.106314,183.2604416
1344.945632,271.3205891
1605.652358,391.3977332
1826.27436,451.272866
1962.781186,540.8593306
2216.517471,662.4921163
2387.841081,708.6356897
2454.341575,703.22516
2597.406953,806.8529807
2553.685952,752.5377665
2621.826897,701.1547742
2688.983898,740.8979108
2721.052262,780.3583957
2581.093535,719.2807446
2375.674177,641.0257996
2203.697943,557.0854366
2062.032315,551.4799359
1857.84456,456.9051702
1455.698977,272.0366742
1306.655813,247.5347356
1173.281517,193.0357019
1095.134064,160.2689151
1048.048903,148.7825488
1051.522123,165.5114056
1110.096091,168.775541
1253.596714,235.9677509
1588.74466,368.1092919
1785.038677,443.3625238
1906.091243,517.0390867
2098.651476,593.2946861
2369.768353,694.0719348
2444.688703,780.15784
2626.999597,780.6020246
2704.882437,792.2541324
2863.66917,855.4839289
2914.08954,803.6454129
2878.569893,832.1695443
2724.186941,775.0697894
2536.195464,716.8151038
2308.615864,619.8999484
2088.58814,547.0978264
1771.834623,419.8407241
1468.279548,314.742654
1283.072307,219.0295862
1192.068739,191.8391351
1108.335847,137.8530622
1099.76037,159.0588771
1118.140454,148.1053378
1205.655449,203.4706964
1486.936848,291.0474023
1821.23805,399.6580182
2058.293002,584.1764664
2204.343947,600.1161674
2301.037206,601.0964489
2522.547124,719.4511666
2584.507472,769.9187992
2747.776462,794.2804542
2760.521993,715.7570437
2723.767109,733.3174655
2681.915017,711.4478573
2667.750121,753.4313479
2493.064842,664.3681192
2359.646341,589.2109554
2233.637571,555.6245179
2071.980155,535.6438383
1763.331273,414.836654
1445.894202,300.2163323
1264.246067,232.3919186
1180.480529,179.8212943
1113.959088,169.4258841
1110.12429,172.5080661
1130.488278,197.9331758
1229.508007,211.7067197
1480.589748,239.5927438
1771.82388,411.0043834
1969.326084,511.4926941
2007.777167,501.2574697
2109.446115,589.5362565
2133.072411,588.1300857
2086.206956,489.4731541
2162.931475,515.9589955
2068.749532,518.9126791
1913.782414,417.2102133
1839.513632,411.4518137
1754.330943,354.0335838
1552.29914,309.5434769
1406.787235,278.7233747
1418.263568,271.0446946
1400.392359,268.1066926
1184.274965,188.5321859
1026.094944,138.8569164
941.3237471,101.6903755
875.3693468,72.33919918
843.3958116,88.25299905
847.1298569,73.06161238
907.9576224,96.65530305
1015.286172,166.8162966
1272.125506,233.8602022
1519.094142,307.4100125
1686.261896,428.0559893
1750.568298,408.4129349
1880.692903,413.4877114
2006.480359,438.2010679
1918.875586,436.1367206
1944.363866,459.6422242
1902.534909,407.1808609
1947.980209,413.1374244
1835.717737,406.5313815
1790.058741,368.0676141
1728.848826,350.3477844
1573.205549,343.1886287
1463.141145,258.379044
1468.959097,273.1467278
1275.606391,242.7028072
1088.41939,165.1205473
964.0018638,123.1928171
902.1440469,88.41197426
852.8067637,84.46155517
858.2598039,81.7721303
845.0820118,85.05206414
895.1431095,107.2834404
948.6414614,119.4433566
1096.721506,130.7960585
1358.107703,197.9476164
1498.415557,244.7397137
1501.284524,269.1613452
1633.137411,309.3112675
1624.831503,319.3323285
1581.91756,265.9916763
1585.001237,287.5840516
1510.973927,247.9613404
1544.573714,253.6669738
1591.757209,303.4482089
1520.860151,268.8160278
1503.097102,261.0158469
1473.232793,282.782756
1428.106899,243.7186567
1222.417159,223.7070985
1061.703764,138.199058
952.3457008,123.1478433
889.7669762,95.66891783
866.1962712,68.52033341
870.6717671,102.6365498
847.561096,85.06871063
881.2015018,95.05829654
973.2089374,129.9821321
1122.862473,163.9301802
1301.006112,189.3359986
1422.983167,227.4919473
1526.938021,278.4080426
1580.221591,290.521045
1623.568228,296.8275758
1608.593211,276.473648
1607.559695,275.0966157
1678.278924,313.6242678
1724.90714,329.5977909
1741.554395,342.1142434
1737.764698,319.0915861
1669.911252,332.7018042
1606.042584,325.3263339
1614.822402,335.826554
1392.016114,281.2866153
1132.387937,160.7525939
982.1029427,131.8059728
925.3648614,96.55259635
894.077847,91.05125685
868.8198733,100.6362526
917.8824662,98.9884833
1050.454558,137.1423382
1334.421289,213.5364331
1576.846478,344.3980093
1723.501839,438.5694629
1874.616562,449.9856271
1904.911448,430.8040298
2049.088331,641.1203858
2104.325739,527.3286407
2139.211143,589.7287546
2085.92142,546.5975726
2071.224492,596.9786446
2131.093973,598.4016544
2090.654965,501.9653879
2009.896152,511.428073
1897.130421,448.0316243
1856.437563,425.3844284
1700.372134,411.9083182
1477.827711,323.1428105
1181.950379,176.2035041
1066.995933,142.230815
991.5150914,138.5787245
946.6902682,111.4507531
931.8196067,109.8025651
954.690672,125.2925891
1056.625885,159.6651431
1264.448557,236.6025298
1563.357882,371.8778973
1700.927994,439.7347206
1745.045862,429.408982
1840.530366,583.6287534
2071.049896,620.722564
2194.549957,655.4147443
2127.213881,605.3087004
2278.658438,666.3728632
2245.144175,657.771475
2308.134745,564.8251599
2283.185665,640.3441873
2181.64852,575.0733828
2083.705503,545.2199993
1984.723263,502.0814494
1875.127255,471.9856365
1625.007598,348.243726
1316.186753,231.0571209
1160.394931,169.5084582
1073.919254,152.1060663
1001.391051,144.326694
991.2195106,126.0183957
1024.349432,122.4764882
1128.670326,167.4711146
1384.492915,261.5651885
1628.652331,344.2577338
1835.241707,442.2776327
1871.869548,386.5416185
1943.860802,443.0757969
2008.761268,434.2738703
2048.454401,543.9824311
2018.161884,490.8110024
1922.085764,442.505693
1866.281502,399.4462003
1871.902191,454.1539296
1904.873649,380.4809908
1858.149327,437.3779216
1754.074874,362.3636157
1709.572793,383.6701902
1699.592799,361.3953426
1435.362806,280.6270592
1196.902985,196.8291273
1058.585578,139.7499709
1018.497979,139.2808298
967.5713063,103.5421567
962.9352589,121.6237838
986.6549156,104.9128459
1084.474266,153.7865734
1392.599991,326.5963951
1697.669519,403.8305139
1924.651752,521.2324674
1994.851394,542.8270193
2197.993761,568.4123796
2396.320985,637.8423971
2320.36474,608.9382097
2546.653667,705.9795299
2411.854419,626.5653362
2349.46876,597.8023627
2399.453,592.0784609
2309.559,606.0559184
2165.408941,541.1684054
1967.165439,442.1956367
1864.869177,424.5867839
1746.46459,389.9374375
1439.320575,308.6663885
1223.933556,234.9324801
1092.510592,183.6902762
1005.407927,132.1490283
948.8370031,97.5883513
932.9282936,123.5474169
970.6741707,113.8629901
1095.65646,142.1030271
1346.509622,236.2787545
1599.101249,370.9465408
1843.871669,421.3527592
1963.180765,511.2143519
2051.418437,458.3295491
2074.063425,552.2194066
2197.529962,566.5524729
2262.879972,598.7296085
2215.087046,548.9840047
2200.452414,557.6240571
2144.555764,519.5449807
2043.041843,478.8254797
1885.212413,418.0679278
1739.460851,403.4219417
1736.475447,332.7318394
1610.201511,337.5758699
1309.906672,229.1251043
1106.447731,167.4924194
1022.35965,140.4674266
914.9402882,92.10511686
883.8643846,87.46348155
869.1070326,105.2995999
880.1809808,97.80111714
912.3236482,105.1618475
977.5144031,117.3120139
1145.20098,173.0484837
1382.562228,218.1401782
1515.822089,270.1494793
1646.954047,343.9765327
1680.311632,360.1618918
1675.69324,326.6305966
1709.622531,305.6293448
1782.456342,380.6401981
1758.899382,330.6806515
1901.905494,406.5130012
2015.076543,430.9023712
1906.280626,425.6702859
1782.52666,363.2111384
1651.443924,310.6150923
1578.807192,318.2258994
1349.687864,233.3495678
1178.814407,195.3731993
1006.105219,128.7577396
951.8490281,104.4556326
898.7628526,89.63122309
883.8443348,89.29144175
868.9531542,85.94293769
871.2248996,70.50978866
962.994572,119.6756359
1075.522035,113.3896037
1283.505207,171.6677887
1378.833351,208.3873074
1492.801692,238.1006207
1542.565386,272.4691623
1585.402821,271.7581114
1590.57711,275.5156698
1602.586779,306.4802081
1730.07237,307.5744963
1823.334798,347.408415
1880.777322,378.0697353
1819.147493,367.1261216
1756.555561,359.0830569
1742.67807,401.4543367
1666.188204,348.7510539
1385.807747,253.1579897
